unit,tra_meas,airp_pr,time,values,source
PAS,PAS_CRD_ARR,BG_LBWN_PL_EPWA,2019,18016,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_PL_EPWR,2019,14054,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_RU_UUDD,2019,62029,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_RU_UUWW,2019,13250,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_TR_LTFM,2019,30613,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_UK_EGCC,2019,10456,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_UK_EGGW,2019,63442,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_UK_EGKK,2019,12139,avia_par_bg
PAS,PAS_CRD_ARR,CZ_LKMT_BG_LB99,2019,21372,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKMT_EG_HE99,2019,13747,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKMT_EL_LG99,2019,31411,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKMT_TR_LT99,2019,27757,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKMT_UK_EG99,2019,27787,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPD_BG_LB99,2019,7773,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPD_ES_LE99,2019,10463,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPD_RU_UL99,2019,10315,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPD_UK_EG99,2019,11562,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_AE_OM99,2019,261359,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_AT_LO99,2019,91665,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_BE_EB99,2019,246400,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_BG_LB99,2019,127984,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_CH_LS99,2019,171580,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_CN_ZB99,2019,100462,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_DE_ED99,2019,569547,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_DK_EK99,2019,189375,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_EG_HE99,2019,230090,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_EL_LG99,2019,372366,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_ES_GC99,2019,47723,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_ES_LE99,2019,565646,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_FI_EF99,2019,158069,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_FR_LF99,2019,625315,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_HR_LD99,2019,62729,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_HU_LH99,2019,115138,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_IE_EI99,2019,106688,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_IL_LL99,2019,196447,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_IT_LI99,2019,733650,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_KR_RK99,2019,96132,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_LV_EV99,2019,54846,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_NL_EH99,2019,448476,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_NO_EN99,2019,80742,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_PL_EP99,2019,142190,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_PT_LP99,2019,85433,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_QA_OT99,2019,99952,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_RO_LR99,2019,55522,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_RU_UL99,2019,95163,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_RU_US99,2019,37991,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_RU_UU99,2019,425670,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_SE_ES99,2019,151327,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_TN_DT99,2019,85973,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_TR_LT99,2019,383715,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_UA_UK99,2019,131346,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_UK_EG99,2019,1080716,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKPR_US_K999,2019,95571,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_BG_LB99,2019,30210,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_DE_ED99,2019,11530,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_EG_HE99,2019,25083,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_EL_LG99,2019,55879,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_IT_LI99,2019,17410,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_TN_DT99,2019,13698,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_TR_LT99,2019,34262,avia_par_cz
PAS,PAS_CRD_ARR,CZ_LKTB_UK_EG99,2019,57485,avia_par_cz
PAS,PAS_CRD_ARR,DK_EKAH_DK_EKCH,2019,90246,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKAH_NO_ENGM,2019,23575,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKAH_PL_EPGD,2019,14924,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKAH_SE_ESSA,2019,11962,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKAH_UK_EGSS,2019,51425,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_BE_EBBR,2019,53891,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_DE_EDDB,2019,22137,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_DE_EDDF,2019,142037,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_DK_EKCH,2019,54030,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_DK_EKVG,2019,20094,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_EL_LGRP,2019,26942,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_EL_LGSA,2019,43822,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_ES_GCLP,2019,40200,avia_par_dk
PAS,PAS_CRD_ARR,DK_EKBI_ES_GCTS,2019,26181,avia_par_dk
