ranking,type,route_code,passengers,route_name,origin_airport_code,origin_airport_country,origin_airport_icao,origin_airport_name,destination_airport_code,destination_airport_country,destination_airport_icao,destination_airport_name
1913,international,HU_LHBP_UK_EGPH,102130,BUDAPEST/LISZT FERENC INTERNATIONAL airport - EDINBURGH airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,UK_EGPH,UK,EGPH,EDINBURGH airport
1914,international,DE_EDDM_IT_LIEO,102077,MUENCHEN airport - OLBIA/COSTA SMERALDA airport,DE_EDDM,DE,EDDM,MUENCHEN airport,IT_LIEO,IT,LIEO,OLBIA/COSTA SMERALDA airport
1915,international,IE_EIDW_UK_EGFF,101987,DUBLIN airport - CARDIFF airport,IE_EIDW,IE,EIDW,DUBLIN airport,UK_EGFF,UK,EGFF,CARDIFF airport
1916,domestic,FR_LFKJ_FR_LFLL,101954,AJACCIO-NAPOLEON-BONAPARTE airport - LYON SAINT-EXUPERY airport,FR_LFKJ,FR,LFKJ,AJACCIO-NAPOLEON-BONAPARTE airport,FR_LFLL,FR,LFLL,LYON SAINT-EXUPERY airport
1917,international,BE_EBCI_FR_LFMK,101780,CHARLEROI/BRUSSELS SOUTH airport - CARCASSONNE-SALVAZA airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,FR_LFMK,FR,LFMK,CARCASSONNE-SALVAZA airport
1918,international,HU_LHBP_SE_ESSA,101619,BUDAPEST/LISZT FERENC INTERNATIONAL airport - STOCKHOLM/ARLANDA airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport
1919,international,AL_LATI_UK_EGGW,101617,TIRANA airport - LONDON LUTON airport,AL_LATI,AL,LATI,TIRANA airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
1920,international,BG_LBSF_CY_LCLK,101616,SOFIA airport - LARNAKA/INTL airport,BG_LBSF,BG,LBSF,SOFIA airport,CY_LCLK,CY,LCLK,LARNAKA/INTL airport
1921,international,FR_LFPG_SI_LJLJ,101438,PARIS-CHARLES DE GAULLE airport - LJUBLJANA/BRNIK airport,FR_LFPG,FR,LFPG,PARIS-CHARLES DE GAULLE airport,SI_LJLJ,SI,LJLJ,LJUBLJANA/BRNIK airport
1922,international,FR_LFBL_UK_EGSS,101377,LIMOGES-BELLEGARDE airport - LONDON STANSTED airport,FR_LFBL,FR,LFBL,LIMOGES-BELLEGARDE airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1923,international,EL_LGAV_IE_EIDW,101373,ATHINAI/ELEFTHERIOS VENIZELOS airport - DUBLIN airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,IE_EIDW,IE,EIDW,DUBLIN airport
1924,domestic,IT_LIEE_IT_LIRN,101263,CAGLIARI/ELMAS airport - NAPOLI/CAPODICHINO airport,IT_LIEE,IT,LIEE,CAGLIARI/ELMAS airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1925,international,DE_EDDK_UK_EGCC,101233,KOELN/BONN airport - MANCHESTER airport,DE_EDDK,DE,EDDK,KOELN/BONN airport,UK_EGCC,UK,EGCC,MANCHESTER airport
1926,international,DE_EDDL_IT_LIRN,101220,DUESSELDORF airport - NAPOLI/CAPODICHINO airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1927,international,CH_LSZH_LV_EVRA,101080,ZURICH airport - RIGA airport,CH_LSZH,CH,LSZH,ZURICH airport,LV_EVRA,LV,EVRA,RIGA airport
1928,international,NO_ENAL_PL_EPGD,100913,ALESUND/VIGRA airport - GDANSK IM LECHA WALESY airport,NO_ENAL,NO,ENAL,ALESUND/VIGRA airport,PL_EPGD,PL,EPGD,GDANSK IM LECHA WALESY airport
1929,domestic,IT_LIMJ_IT_LIRN,100882,GENOVA/SESTRI airport - NAPOLI/CAPODICHINO airport,IT_LIMJ,IT,LIMJ,GENOVA/SESTRI airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1930,international,FR_LFMN_UK_EGGD,100734,NICE-COTE D'AZUR airport - BRISTOL airport,FR_LFMN,FR,LFMN,NICE-COTE D'AZUR airport,UK_EGGD,UK,EGGD,BRISTOL airport
1931,domestic,FR_LFPO_FR_LFRS,100697,PARIS-ORLY airport - NANTES ATLANTIQUE airport,FR_LFPO,FR,LFPO,PARIS-ORLY airport,FR_LFRS,FR,LFRS,"NANTES ATLANTIQUE airport"
1932,international,ES_LEIB_UK_EGNX,100627,IBIZA airport - EAST MIDLANDS airport,ES_LEIB,ES,LEIB,IBIZA airport,UK_EGNX,UK,EGNX,EAST MIDLANDS airport
1933,international,IT_LIBD_NL_EHAM,100602,BARI/PALESE airport - AMSTERDAM/SCHIPHOL airport,IT_LIBD,IT,LIBD,BARI/PALESE airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
1934,domestic,FR_FMCZ_FR_LFPG,100465,DZAOUDZI airport - PARIS-CHARLES DE GAULLE airport,FR_FMCZ,FR,FMCZ,DZAOUDZI airport,FR_LFPG,FR,LFPG,PARIS-CHARLES DE GAULLE airport
1935,international,PL_EPKK_UK_EGAA,100326,KRAKOW/BALICE airport - BELFAST/ALDERGROVE airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport,UK_EGAA,UK,EGAA,BELFAST/ALDERGROVE airport
1936,international,EL_LGAV_PT_LPPT,100248,ATHINAI/ELEFTHERIOS VENIZELOS airport - LISBOA airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,PT_LPPT,PT,LPPT,LISBOA airport
1937,international,DE_EDDM_ES_LEVC,100115,MUENCHEN airport - VALENCIA airport,DE_EDDM,DE,EDDM,MUENCHEN airport,ES_LEVC,ES,LEVC,VALENCIA airport
1938,international,CZ_LKPR_ES_LEPA,100025,PRAHA/RUZYNE airport - PALMA DE MALLORCA airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,ES_LEPA,ES,LEPA,PALMA DE MALLORCA airport
1939,international,NL_EHEH_RO_LROP,100023,EINDHOVEN airport - BUCURESTI/HENRI COANDA airport,NL_EHEH,NL,EHEH,EINDHOVEN airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
1940,domestic,UK_EGLL_UK_EGNM,99883,LONDON HEATHROW airport - LEEDS BRADFORD airport,UK_EGLL,UK,EGLL,LONDON HEATHROW airport,UK_EGNM,UK,EGNM,LEEDS BRADFORD airport
1941,international,IT_LIMC_SE_ESSA,99845,MILANO/MALPENSA airport - STOCKHOLM/ARLANDA airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport
1942,international,ES_LEBL_RO_LRCL,99790,BARCELONA/EL PRAT airport - CLUJ NAPOCA/AVRAM IANCU airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,RO_LRCL,RO,LRCL,CLUJ NAPOCA/AVRAM IANCU airport
1943,international,CH_LSGG_IT_LICC,99778,GENEVA airport - CATANIA/FONTANAROSSA airport,CH_LSGG,CH,LSGG,GENEVA airport,IT_LICC,IT,LICC,CATANIA/FONTANAROSSA airport
1944,international,DE_EDDV_ES_GCTS,99777,HANNOVER airport - TENERIFE SUR/REINA SOFIA airport,DE_EDDV,DE,EDDV,HANNOVER airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport
1945,domestic,FI_EFHK_FI_EFTU,99693,HELSINKI/VANTAA airport - TURKU airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,FI_EFTU,FI,EFTU,TURKU airport
1946,international,CZ_LKPR_UK_EGBB,99684,PRAHA/RUZYNE airport - BIRMINGHAM airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,UK_EGBB,UK,EGBB,BIRMINGHAM airport
1947,domestic,IT_LIBD_IT_LIPX,99411,BARI/PALESE airport - VERONA/VILLAFRANCA airport,IT_LIBD,IT,LIBD,BARI/PALESE airport,IT_LIPX,IT,LIPX,VERONA/VILLAFRANCA airport
1948,international,NL_EHAM_UK_EGPE,99404,AMSTERDAM/SCHIPHOL airport - INVERNESS airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport,UK_EGPE,UK,EGPE,INVERNESS airport
1949,international,ES_LEVC_UK_EGLL,99320,VALENCIA airport - LONDON HEATHROW airport,ES_LEVC,ES,LEVC,VALENCIA airport,UK_EGLL,UK,EGLL,LONDON HEATHROW airport
1950,international,BE_EBBR_LV_EVRA,99254,BRUSSELS airport - RIGA airport,BE_EBBR,BE,EBBR,BRUSSELS airport,LV_EVRA,LV,EVRA,RIGA airport
1951,international,BE_EBBR_PT_LPFR,99075,BRUSSELS airport - FARO airport,BE_EBBR,BE,EBBR,BRUSSELS airport,PT_LPFR,PT,LPFR,FARO airport
1952,international,RO_LRBC_UK_EGGW,98862,BACAU airport - LONDON LUTON airport,RO_LRBC,RO,LRBC,BACAU airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
1953,international,MD_LUKK_RO_LROP,98740,CHISINAU/INTERNATIONAL airport - BUCURESTI/HENRI COANDA airport,MD_LUKK,MD,LUKK,CHISINAU/INTERNATIONAL airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
1954,international,DE_EDDB_UK_EGGD,98731,BERLIN-BRANDENBURG airport - BRISTOL airport,DE_EDDB,DE,EDDB,BERLIN-BRANDENBURG airport,UK_EGGD,UK,EGGD,BRISTOL airport
1955,international,FR_LFRS_IT_LIRF,98692,"NANTES ATLANTIQUE airport - ROMA/FIUMICINO airport",FR_LFRS,FR,LFRS,"NANTES ATLANTIQUE airport",IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport
1956,international,PL_EPWA_SE_ESKN,98647,WARSZAWA/CHOPINA airport - STOCKHOLM/SKAVSTA airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport
1957,domestic,IT_LICA_IT_LIML,98486,LAMEZIA TERME airport - MILANO/LINATE airport,IT_LICA,IT,LICA,LAMEZIA TERME airport,IT_LIML,IT,LIML,MILANO/LINATE airport
1958,domestic,PL_EPGD_PL_EPKK,98383,GDANSK IM LECHA WALESY airport - KRAKOW/BALICE airport,PL_EPGD,PL,EPGD,GDANSK IM LECHA WALESY airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport
1959,international,CY_LCPH_UK_EGGW,98132,PAFOS/INTL airport - LONDON LUTON airport,CY_LCPH,CY,LCPH,PAFOS/INTL airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
1960,international,DE_EDDM_FR_LFRS,98105,MUENCHEN airport - NANTES ATLANTIQUE airport,DE_EDDM,DE,EDDM,MUENCHEN airport,FR_LFRS,FR,LFRS,"NANTES ATLANTIQUE airport"
1961,domestic,EL_LGAV_EL_LGNX,97997,ATHINAI/ELEFTHERIOS VENIZELOS airport - NAXOS airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,EL_LGNX,EL,LGNX,"NAXOS airport"
1962,domestic,NO_ENTO_NO_ENVA,97986,SANDEFJORD/TORP airport - TRONDHEIM/VAERNES airport,NO_ENTO,NO,ENTO,SANDEFJORD/TORP airport,NO_ENVA,NO,ENVA,TRONDHEIM/VAERNES airport
1963,international,ES_LEZL_NL_EHEH,97969,SEVILLA airport - EINDHOVEN airport,ES_LEZL,ES,LEZL,SEVILLA airport,NL_EHEH,NL,EHEH,EINDHOVEN airport
1964,international,BE_EBCI_IT_LIRN,97927,CHARLEROI/BRUSSELS SOUTH airport - NAPOLI/CAPODICHINO airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1965,domestic,IT_LICR_IT_LIML,97889,REGGIO CALABRIA airport - MILANO/LINATE airport,IT_LICR,IT,LICR,REGGIO CALABRIA airport,IT_LIML,IT,LIML,MILANO/LINATE airport
1966,international,BG_LBBG_UK_EGGW,97843,BURGAS airport - LONDON LUTON airport,BG_LBBG,BG,LBBG,BURGAS airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
1967,international,IT_LIRA_PL_EPKK,97675,ROMA/CIAMPINO airport - KRAKOW/BALICE airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport
1968,international,DE_EDDF_IT_LIPH,97669,FRANKFURT/MAIN airport - TREVISO/S.ANGELO airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,IT_LIPH,IT,LIPH,TREVISO/S.ANGELO airport
1969,international,CH_LSGG_IT_LIRN,97665,GENEVA airport - NAPOLI/CAPODICHINO airport,CH_LSGG,CH,LSGG,GENEVA airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1970,international,DE_EDDS_HR_LDSP,97649,STUTTGART airport - SPLIT/KASTELA airport,DE_EDDS,DE,EDDS,STUTTGART airport,HR_LDSP,HR,LDSP,SPLIT/KASTELA airport
1971,international,CH_LSZH_UK_EGBB,97576,ZURICH airport - BIRMINGHAM airport,CH_LSZH,CH,LSZH,ZURICH airport,UK_EGBB,UK,EGBB,BIRMINGHAM airport
1972,international,DE_EDDP_EL_LGIR,97574,LEIPZIG/HALLE airport - IRAKLION/NIKOS KAZANTZAKIS airport,DE_EDDP,DE,EDDP,LEIPZIG/HALLE airport,EL_LGIR,EL,LGIR,IRAKLION/NIKOS KAZANTZAKIS airport
1973,international,FR_LFPO_IE_EIDW,97539,PARIS-ORLY airport - DUBLIN airport,FR_LFPO,FR,LFPO,PARIS-ORLY airport,IE_EIDW,IE,EIDW,DUBLIN airport
1974,international,DE_EDDK_IT_LIMC,97528,KOELN/BONN airport - MILANO/MALPENSA airport,DE_EDDK,DE,EDDK,KOELN/BONN airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
1975,international,EL_LGAV_IT_LIPZ,97509,ATHINAI/ELEFTHERIOS VENIZELOS airport - VENEZIA/TESSERA airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport
1976,international,CZ_LKPR_UK_EGGD,97483,PRAHA/RUZYNE airport - BRISTOL airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,UK_EGGD,UK,EGGD,BRISTOL airport
1977,international,IE_EICK_UK_EGGW,97297,CORK airport - LONDON LUTON airport,IE_EICK,IE,EICK,CORK airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
1978,international,DE_EDDK_PT_LPFR,97179,KOELN/BONN airport - FARO airport,DE_EDDK,DE,EDDK,KOELN/BONN airport,PT_LPFR,PT,LPFR,FARO airport
1979,international,DE_EDDL_ES_LEJR,97179,DUESSELDORF airport - JEREZ airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,ES_LEJR,ES,LEJR,JEREZ airport
1980,international,BG_LBSF_IT_LIRA,97083,SOFIA airport - ROMA/CIAMPINO airport,BG_LBSF,BG,LBSF,SOFIA airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport
1981,international,ES_LEAL_IT_LIMC,97075,ALICANTE airport - MILANO/MALPENSA airport,ES_LEAL,ES,LEAL,ALICANTE airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
1982,international,ES_GCTS_UK_EGPK,97046,TENERIFE SUR/REINA SOFIA airport - PRESTWICK airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,UK_EGPK,UK,EGPK,PRESTWICK airport
1983,international,DE_EDDK_PT_LPPR,97034,KOELN/BONN airport - PORTO airport,DE_EDDK,DE,EDDK,KOELN/BONN airport,PT_LPPR,PT,LPPR,PORTO airport
1984,international,FR_LFBD_UK_EGSS,97003,BORDEAUX-MERIGNAC airport - LONDON STANSTED airport,FR_LFBD,FR,LFBD,BORDEAUX-MERIGNAC airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1985,international,HU_LHBP_RO_LROP,96999,BUDAPEST/LISZT FERENC INTERNATIONAL airport - BUCURESTI/HENRI COANDA airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
1986,international,ES_LEGE_NL_EHEH,96673,GIRONA airport - EINDHOVEN airport,ES_LEGE,ES,LEGE,GIRONA airport,NL_EHEH,NL,EHEH,EINDHOVEN airport
1987,international,IE_EIDW_PL_EPWR,96607,DUBLIN airport - WROCLAW/STRACHOWICE airport,IE_EIDW,IE,EIDW,DUBLIN airport,PL_EPWR,PL,EPWR,WROCLAW/STRACHOWICE airport
1988,domestic,ES_LEIB_ES_LEZL,96514,IBIZA airport - SEVILLA airport,ES_LEIB,ES,LEIB,IBIZA airport,ES_LEZL,ES,LEZL,SEVILLA airport
1989,international,ES_LEMD_IT_LIBD,96331,ADOLFO SUAREZ MADRID-BARAJAS airport - BARI/PALESE airport,ES_LEMD,ES,LEMD,ADOLFO SUAREZ MADRID-BARAJAS airport,IT_LIBD,IT,LIBD,BARI/PALESE airport
1990,international,ES_LEAL_NO_ENTO,96301,ALICANTE airport - SANDEFJORD/TORP airport,ES_LEAL,ES,LEAL,ALICANTE airport,NO_ENTO,NO,ENTO,SANDEFJORD/TORP airport
1991,international,EL_LGKO_UK_EGCC,96245,KOS/IPPOKRATIS airport - MANCHESTER airport,EL_LGKO,EL,LGKO,KOS/IPPOKRATIS airport,UK_EGCC,UK,EGCC,MANCHESTER airport
1992,international,CH_LSGG_UK_EGSS,96220,GENEVA airport - LONDON STANSTED airport,CH_LSGG,CH,LSGG,GENEVA airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1993,international,PL_EPKK_SE_ESKN,96120,KRAKOW/BALICE airport - STOCKHOLM/SKAVSTA airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport
1994,international,HR_LDDU_UK_EGSS,96059,DUBROVNIK/CILIPI airport - LONDON STANSTED airport,HR_LDDU,HR,LDDU,DUBROVNIK/CILIPI airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1995,international,ES_GCTS_NO_ENGM,95971,TENERIFE SUR/REINA SOFIA airport - OSLO/GARDERMOEN airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,NO_ENGM,NO,ENGM,OSLO/GARDERMOEN airport
1996,international,ES_LEIB_UK_EGLC,95964,IBIZA airport - LONDON/CITY airport,ES_LEIB,ES,LEIB,IBIZA airport,UK_EGLC,UK,EGLC,LONDON/CITY airport
1997,international,IT_LIRN_PT_LPPT,95778,"NAPOLI/CAPODICHINO airport - LISBOA airport",IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport",PT_LPPT,PT,LPPT,LISBOA airport
1998,international,IT_LIPE_UK_EGKK,95767,BOLOGNA/BORGO PANIGALE airport - LONDON GATWICK airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
1999,international,NL_EHAM_SI_LJLJ,95756,AMSTERDAM/SCHIPHOL airport - LJUBLJANA/BRNIK airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport,SI_LJLJ,SI,LJLJ,LJUBLJANA/BRNIK airport
2000,international,ES_GCTS_UK_EGFF,95714,TENERIFE SUR/REINA SOFIA airport - CARDIFF airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,UK_EGFF,UK,EGFF,CARDIFF airport
2001,international,DE_EDDS_IT_LIME,95627,STUTTGART airport - BERGAMO/ORIO AL SERIO airport,DE_EDDS,DE,EDDS,STUTTGART airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
2002,international,EL_LGIR_FR_LFRS,95608,IRAKLION/NIKOS KAZANTZAKIS airport - NANTES ATLANTIQUE airport,EL_LGIR,EL,LGIR,IRAKLION/NIKOS KAZANTZAKIS airport,FR_LFRS,FR,LFRS,"NANTES ATLANTIQUE airport"
2003,international,EL_LGMK_IT_LIMC,95554,MIKONOS airport - MILANO/MALPENSA airport,EL_LGMK,EL,LGMK,MIKONOS airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
2004,international,DE_EDDF_PT_LPMA,95473,FRANKFURT/MAIN airport - MADEIRA airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,PT_LPMA,PT,LPMA,MADEIRA airport
2005,international,BG_LBBG_PL_EPWA,95409,BURGAS airport - WARSZAWA/CHOPINA airport,BG_LBBG,BG,LBBG,BURGAS airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport
2006,domestic,ES_LEST_ES_LEVC,95236,SANTIAGO airport - VALENCIA airport,ES_LEST,ES,LEST,SANTIAGO airport,ES_LEVC,ES,LEVC,VALENCIA airport
2007,international,IT_LIEO_UK_EGKK,95213,OLBIA/COSTA SMERALDA airport - LONDON GATWICK airport,IT_LIEO,IT,LIEO,OLBIA/COSTA SMERALDA airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
2008,international,CZ_LKPR_IT_LIPE,95181,PRAHA/RUZYNE airport - BOLOGNA/BORGO PANIGALE airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport
2009,international,IT_LIPZ_UK_EGGW,95106,VENEZIA/TESSERA airport - LONDON LUTON airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
2010,international,DE_EDDB_IT_LIRP,94798,BERLIN-BRANDENBURG airport - PISA/S. GIUSTO airport,DE_EDDB,DE,EDDB,BERLIN-BRANDENBURG airport,IT_LIRP,IT,LIRP,PISA/S. GIUSTO airport
2011,international,EL_LGRP_UK_EGSS,94774,RODOS/DIAGORAS airport - LONDON STANSTED airport,EL_LGRP,EL,LGRP,RODOS/DIAGORAS airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
2012,international,DE_EDDH_IT_LIPZ,94763,HAMBURG airport - VENEZIA/TESSERA airport,DE_EDDH,DE,EDDH,HAMBURG airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport
2013,international,DE_EDDF_ES_LEIB,94685,FRANKFURT/MAIN airport - IBIZA airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,ES_LEIB,ES,LEIB,IBIZA airport
2014,international,RO_LROP_UK_EGCN,94449,BUCURESTI/HENRI COANDA airport - DONCASTER SHEFFIELD airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport,UK_EGCN,UK,EGCN,DONCASTER SHEFFIELD airport
2015,international,ES_LEMD_HR_LDDU,94383,ADOLFO SUAREZ MADRID-BARAJAS airport - DUBROVNIK/CILIPI airport,ES_LEMD,ES,LEMD,ADOLFO SUAREZ MADRID-BARAJAS airport,HR_LDDU,HR,LDDU,DUBROVNIK/CILIPI airport
2016,international,PL_EPMO_SE_ESKN,94293,WARSZAWA/MODLIN airport - STOCKHOLM/SKAVSTA airport,PL_EPMO,PL,EPMO,WARSZAWA/MODLIN airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport
2017,international,MT_LMML_NL_EHAM,94289,LUQA airport - AMSTERDAM/SCHIPHOL airport,MT_LMML,MT,LMML,LUQA airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
2018,international,IT_LIME_LT_EYVI,94274,BERGAMO/ORIO AL SERIO airport - VILNIUS INTL airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport,LT_EYVI,LT,EYVI,VILNIUS INTL airport
2019,international,DE_EDDT_PT_LPFR,94263,BERLIN-TEGEL airport - FARO airport,DE_EDDT,DE,EDDT,BERLIN-TEGEL airport,PT_LPFR,PT,LPFR,FARO airport
2020,international,HR_LDDU_IE_EIDW,94229,DUBROVNIK/CILIPI airport - DUBLIN airport,HR_LDDU,HR,LDDU,DUBROVNIK/CILIPI airport,IE_EIDW,IE,EIDW,DUBLIN airport
2021,international,MK_LWSK_SE_ESMS,94219,SKOPJE airport - MALMO airport,MK_LWSK,MK,LWSK,SKOPJE airport,SE_ESMS,SE,ESMS,MALMO airport
2022,international,PL_EPGD_SE_ESMS,94094,GDANSK IM LECHA WALESY airport - MALMO airport,PL_EPGD,PL,EPGD,GDANSK IM LECHA WALESY airport,SE_ESMS,SE,ESMS,MALMO airport
2023,international,FI_EFHK_HR_LDDU,94058,HELSINKI/VANTAA airport - DUBROVNIK/CILIPI airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,HR_LDDU,HR,LDDU,DUBROVNIK/CILIPI airport
2024,international,DE_EDLV_ES_LEMG,94038,NIEDERRHEIN airport - MALAGA/COSTA DEL SOL airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,ES_LEMG,ES,LEMG,MALAGA/COSTA DEL SOL airport
2025,international,IT_LIRF_UK_EGGW,93958,ROMA/FIUMICINO airport - LONDON LUTON airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
2026,international,BG_LBSF_DE_EDJA,93947,SOFIA airport - MEMMINGEN airport,BG_LBSF,BG,LBSF,SOFIA airport,DE_EDJA,DE,EDJA,MEMMINGEN airport
2027,international,DE_EDDF_UK_EGPF,93862,FRANKFURT/MAIN airport - GLASGOW airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,UK_EGPF,UK,EGPF,GLASGOW airport
2028,international,ES_LEIB_UK_EGNM,93776,IBIZA airport - LEEDS BRADFORD airport,ES_LEIB,ES,LEIB,IBIZA airport,UK_EGNM,UK,EGNM,LEEDS BRADFORD airport
2029,international,DE_EDFH_IT_LIRA,93575,FRANKFURT-HAHN airport - ROMA/CIAMPINO airport,DE_EDFH,DE,EDFH,FRANKFURT-HAHN airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport
2030,international,FR_LFST_NL_EHAM,93538,STRASBOURG-ENTZHEIM airport - AMSTERDAM/SCHIPHOL airport,FR_LFST,FR,LFST,STRASBOURG-ENTZHEIM airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
2031,international,DE_EDLV_ES_LEAL,93519,NIEDERRHEIN airport - ALICANTE airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,ES_LEAL,ES,LEAL,ALICANTE airport
2032,international,ES_GCFV_FR_LFPG,93462,FUERTEVENTURA airport - PARIS-CHARLES DE GAULLE airport,ES_GCFV,ES,GCFV,FUERTEVENTURA airport,FR_LFPG,FR,LFPG,PARIS-CHARLES DE GAULLE airport
2033,international,ES_LEIB_UK_EGGD,93453,IBIZA airport - BRISTOL airport,ES_LEIB,ES,LEIB,IBIZA airport,UK_EGGD,UK,EGGD,BRISTOL airport
2034,international,BE_EBCI_FR_LFTW,93320,CHARLEROI/BRUSSELS SOUTH airport - NIMES-GARONS airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,FR_LFTW,FR,LFTW,NIMES-GARONS airport
2035,international,ES_LEAL_NO_ENBR,93182,ALICANTE airport - BERGEN/FLESLAND airport,ES_LEAL,ES,LEAL,ALICANTE airport,NO_ENBR,NO,ENBR,BERGEN/FLESLAND airport
